"unique_id","species_harmonized","mean_lat","mean_long","intercept","slope","se_slope","cv_pop","McFadden_R2","year_s","year_10","year_e","year_range","n","rel_sample_per_year","fitted_first","fitted_10","fitted_last","ratio_fitted","ln_ratio_fitted","Kingdom","Phylum","Order","Class","Family","Hemisphere","Ecosystem","Position","ShiftR","Unit","PrAb","Sampling","Grain","Signif","Quality","Start","Reference","Source","usageKey","cent_lat","cent_long","dist_BioTime_BioShift"
"Sturnella neglecta 702 P-18","Sturnella neglecta",33.411778,-112.291216,-147.634,0.0745,0.201885,32.0467891039251,NA,2001,2011,2004,4,3,0.75,4.60737010754101,9.70938149325905,5.76201838710359,2.10735870282429,0.745435363723033,"Animalia","Chordata","Passeriformes","Aves","Icteridae","North","Terrestrial","Centroid",-1.023,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9596413",43.6271988,-107.96940985,1197.38755013724
"Sturnella neglecta 702 R-12","Sturnella neglecta",33.607118,-112.193615,345.5861,-0.1718,0.218244,65.9773678816462,NA,2001,2011,2004,4,3,0.75,5.6077557993109,1.00571650166463,3.34884493195411,0.179343847638339,-1.71845037925357,"Animalia","Chordata","Passeriformes","Aves","Icteridae","North","Terrestrial","Centroid",-1.023,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9596413",43.6271988,-107.96940985,1173.9453183962
"Sturnus vulgaris 195 NA","Sturnus vulgaris",40.2430209375,-88.9025978125,-20.0994,0.0124,0.002195,17.0196815994306,NA,1978,1988,2007,30,30,1,77.3037682478119,87.4736875135478,110.627551047964,1.13155787222602,0.123595331249295,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",0.29,"km/year","ABUND","TWO","MEDIUM","NO","LOW",1967,163,"A162_P1","GBIF:9809229",40.17645145,-100.0609777,948.012023635057
"Sturnus vulgaris 217 NA","Sturnus vulgaris",46.7406892535211,-112.176784380282,130.0387,-0.0644,0.049172,68.2199861378984,NA,1993,2003,2004,12,5,0.416666666666667,5.90832040667866,3.10432844001563,2.91083793485132,0.525416400320224,-0.643564187295482,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,478.508901501201
"Sturnus vulgaris 225 NA","Sturnus vulgaris",33.43,-111.93,-35.5568,0.0187,0.03184,15.740960656669,NA,2000,2010,2011,12,12,1,6.22665539232153,7.50648561709653,7.64812257006852,1.20554055815474,0.186928062332562,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1185.99688200866
"Sturnus vulgaris 226 NA","Sturnus vulgaris",33.43,-111.93,-83.2519,0.0432,0.152572,4.34348617165813,NA,1998,2008,2000,3,3,1,20.5778787532633,31.6908820898493,22.4340327073539,1.54004610824251,0.431812356394545,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1185.99688200866
"Sturnus vulgaris 333 NA","Sturnus vulgaris",39.083333,-96.58333,809.3862,-0.4072,0.101662,80.1465331151342,NA,1981,1991,1986,6,6,1,16.1314761958506,0.275013281583474,2.10626926232309,0.0170482402381881,-4.07170829241579,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",0.29,"km/year","ABUND","TWO","MEDIUM","NO","LOW",1967,163,"A162_P1","GBIF:9809229",40.17645145,-100.0609777,322.005219843546
"Sturnus vulgaris 582 NA","Sturnus vulgaris",59.817,22.9,72.5833,-0.0343,0.001869,57.5941099540413,NA,1979,1989,2019,41,41,1,100.641745057211,71.3860225000318,25.4752387323337,0.709308274210184,-0.343465045523956,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",1.161,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:9809229",62.19500015,17.6393608,387.920356623271
"Sturnus vulgaris 632 NA","Sturnus vulgaris",33.4360626315789,-112.035187973684,-96.1079,0.0482,0.150702,31.2833510182317,NA,2014,2024,2019,6,5,0.833333333333333,2.591020645169,4.19535594521591,3.29700680434346,1.61919047346775,0.481926316612814,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1188.02316225691
"Sturnus vulgaris 634 NA","Sturnus vulgaris",58.1686213389121,15.2765439330544,9.0736,-0.0031,0.007423,32.8509981642575,NA,1997,2007,2019,23,23,1,18.5503550094498,17.9875044778593,17.334580761416,0.969658233963509,-0.0308116056897562,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",1.161,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:9809229",62.19500015,17.6393608,466.828776849822
"Sturnus vulgaris 682 NA","Sturnus vulgaris",46.0903945889423,24.7497009567308,-26.6961,0.0145,0.067031,28.3645328600297,NA,2014,2024,2019,6,6,1,12.2658792354876,14.1798385007822,13.1881835985594,1.15603930452511,0.144999770126432,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.3,"km/year","OCCUR","IRR","COARSE","NO","LOW",1974,156,"A155_P2","GBIF:9809229",54.12401675,5.8151245,1612.94236040363
"Sturnus vulgaris 694 EUCB","Sturnus vulgaris",34.410767,-119.842017,248.0471,-0.1229,0.218686,29.3972367896066,NA,2009,2019,2013,5,3,0.6,2.93079176586197,0.857225201978604,1.79237529758589,0.292489289741978,-1.22932722924736,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1448.70703272751
"Sturnus vulgaris 702 7-11A","Sturnus vulgaris",33.43214,-112.08593,-219.4457,0.1092,0.256149,20.0362046212499,NA,2019,2029,2022,4,4,1,2.59472331860077,7.72997451407755,3.60012149193751,2.97911320974523,1.09162567560901,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1189.75607552806
"Sturnus vulgaris 702 7-11B","Sturnus vulgaris",33.43461,-112.08698,39.9877,-0.0192,0.137558,25.869690096007,NA,2017,2027,2022,6,5,0.833333333333333,3.77386592613963,3.11562845799748,3.42898878332193,0.825580060069734,-0.191669036593822,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1189.51947027174
"Sturnus vulgaris 702 7-11C","Sturnus vulgaris",33.4358,-112.0923,92.9633,-0.0456,0.322502,9.11605688194146,NA,2019,2029,2022,4,3,0.75,2.23997799266913,1.41909334202105,1.95332232966773,0.633530037645627,-0.456447864961234,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1189.5309372391
"Sturnus vulgaris 702 AA-17","Sturnus vulgaris",33.452152,-111.800627,25.9849,-0.0119,0.018059,86.9693327118455,NA,2000,2010,2016,17,16,0.941176470588235,8.66381363744782,7.69080941959153,7.16027691051122,0.887693311678513,-0.119128965375232,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1180.41587860432
"Sturnus vulgaris 702 AA-20","Sturnus vulgaris",33.315754,-111.823921,-45.193,0.0235,0.018761,46.8181340193293,NA,2000,2010,2016,17,17,1,5.77896900848356,7.30794017086941,8.41321047401999,1.2645750756132,0.234736157143381,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1195.63659513331
"Sturnus vulgaris 702 AB-19","Sturnus vulgaris",33.351729,-111.773602,-124.0972,0.0628,0.017744,40.6801607405287,NA,2000,2010,2016,17,17,1,4.75373644164118,8.91033378815493,12.9900043803418,1.8743853172219,0.628280774859121,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1190.55302327068
"Sturnus vulgaris 702 AB-19__New","Sturnus vulgaris",33.35162,-111.77364,22.8927,-0.0103,0.081697,29.5301418718495,NA,2017,2027,2022,6,6,1,8.78450374423994,7.92691264339851,8.34469854435718,0.902374553439771,-0.102725597395054,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1190.56565816861
"Sturnus vulgaris 702 AC-16","Sturnus vulgaris",33.478937,-111.719434,93.1392,-0.0456,0.027422,48.9049855774037,NA,2001,2011,2016,16,11,0.6875,6.21050110872762,3.93497710463848,3.13220366117198,0.633600580009342,-0.456336523063555,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1175.57245200988
"Sturnus vulgaris 702 AD-21","Sturnus vulgaris",33.307024,-111.702942,2.3277,-3e-04,0.027101,78.4709961567077,NA,2001,2011,2016,16,9,0.5625,5.57517379207096,5.55822128977208,5.54976437881419,0.996959287202313,-0.00304534515768048,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1193.68084591748
"Sturnus vulgaris 702 AE-23","Sturnus vulgaris",33.2187,-111.6265,-532.4827,0.2643,0.16729,48.1657716971794,NA,2018,2028,2022,5,4,0.8,2.24182627213764,31.4990388525054,6.45178807519784,14.0506154486584,2.64266619899536,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1201.42255425289
"Sturnus vulgaris 702 DBG","Sturnus vulgaris",33.45716,-111.94313,-148.9728,0.0752,0.055058,33.7038082413601,NA,2017,2027,2022,6,6,1,15.6534345759267,33.2120935916229,22.8009502908549,2.12171286950019,0.752223719773525,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1183.4174491422
"Sturnus vulgaris 702 EE-15A","Sturnus vulgaris",33.384493,-111.946647,0.9246,4e-04,0.030036,96.3787824989898,NA,2001,2011,2015,15,7,0.466666666666667,5.82706885766358,5.85152192081092,5.86133185456169,1.00419646030357,0.00418767972036868,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1191.29228376807
"Sturnus vulgaris 702 EE-7C","Sturnus vulgaris",33.609871,-112.108322,-24.855,0.0133,0.020623,47.7477099122757,NA,2000,2010,2016,17,16,0.941176470588235,5.56596667572989,6.35682524545918,6.88430455514091,1.14208826890355,0.132858401507398,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1171.36897326027
"Sturnus vulgaris 702 I-11","Sturnus vulgaris",33.654421,-112.617755,-109.0574,0.0547,0.062408,35.9154679015837,NA,2013,2023,2022,10,6,0.6,2.70542706388169,4.67378539102019,4.42512428710476,1.7275591914551,0.546709540301393,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1180.92226955926
"Sturnus vulgaris 702 IBWA","Sturnus vulgaris",33.47343,-111.91157,-294.7435,0.1472,0.06954,51.6361900954535,NA,2017,2027,2022,6,6,1,8.24682414559961,35.9304466728594,17.2137176456429,4.35688284829395,1.47175685861544,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1180.8795207706
"Sturnus vulgaris 702 IBWB","Sturnus vulgaris",33.47124,-111.91148,-214.8263,0.1074,0.082111,36.2706120475529,NA,2017,2027,2022,6,6,1,6.50792151692192,19.0560539272422,11.1362158465398,2.92813210449643,1.07436471273718,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1181.11197704883
"Sturnus vulgaris 702 IBWC","Sturnus vulgaris",33.4696,-111.91415,-119.9631,0.0605,0.080214,16.2026240907736,NA,2017,2027,2022,6,6,1,7.64565330723284,13.9989470913076,10.345583411603,1.83096807150077,0.604844827801813,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1181.35476799591
"Sturnus vulgaris 702 NDV-C","Sturnus vulgaris",33.312172,-111.677604,-51.2505,0.0263,0.034652,56.4002002301686,NA,2004,2014,2016,13,13,1,3.91284126898411,5.08763222769047,5.36192093291714,1.30023987122058,0.262548763769971,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1192.5309492911
"Sturnus vulgaris 702 NDV-M","Sturnus vulgaris",33.310719,-111.680838,-90.7431,0.0462,0.025002,26.5555268194037,NA,2004,2014,2016,13,13,1,6.68165769244868,10.608483601459,11.6360914760377,1.58770234719571,0.462287906462464,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1192.76327539289
"Sturnus vulgaris 702 NDV-N","Sturnus vulgaris",33.314239,-111.680828,-64.0644,0.0328,0.029057,31.6044971883164,NA,2004,2014,2016,13,13,1,5.35349347037407,7.43206560204728,7.93604251774989,1.38826462443186,0.328054495520874,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1192.38384818693
"Sturnus vulgaris 702 NDV-O","Sturnus vulgaris",33.311609,-111.678492,7.2163,-0.0024,0.023274,30.6524317790093,NA,2004,2014,2016,13,13,1,10.2926059706069,10.0447497927944,9.99589944188903,0.975919006467334,-0.0243756811894169,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1192.61240857504
"Sturnus vulgaris 702 NDV-X","Sturnus vulgaris",33.312329,-111.68091,53.9251,-0.0257,0.024816,32.3098644208865,NA,2004,2014,2016,13,13,1,10.4223062609689,8.05713066837771,7.65285918417275,0.773066005414881,-0.257390845405084,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1192.59152512113
"Sturnus vulgaris 702 O-9","Sturnus vulgaris",33.706317,-112.357137,62.6691,-0.0305,0.057435,45.8955486303742,NA,2010,2020,2022,13,5,0.384615384615385,3.56211067943197,2.62449018720719,2.46895095046113,0.736779517369096,-0.305466593872218,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1167.91431916379
"Sturnus vulgaris 702 P-16","Sturnus vulgaris",33.4821,-112.303883,-56.351,0.0288,0.017991,45.3516939022418,NA,2001,2011,2022,22,19,0.863636363636364,3.33970196914261,4.45275071744341,6.10999871507031,1.333277866883,0.28764047174873,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1190.24966773201
"Sturnus vulgaris 702 P-18","Sturnus vulgaris",33.411778,-112.291216,239.089,-0.1181,0.024202,75.2649581924459,NA,2001,2011,2015,15,11,0.733333333333333,17.5479934656299,5.38926888951347,3.36086298848607,0.307115961723435,-1.18052987723175,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1197.38755013724
"Sturnus vulgaris 702 PE-11A","Sturnus vulgaris",33.362931,-111.735169,22.2166,-0.0104,0.043986,41.5227957571665,NA,2004,2014,2016,13,9,0.692307692307692,3.7643921633194,3.39172835748854,3.32174509839753,0.901002926989878,-0.104246772777657,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1188.42722829881
"Sturnus vulgaris 702 PWRA","Sturnus vulgaris",33.20731,-111.70968,-580.0477,0.2879,0.131145,87.1868382337749,NA,2017,2027,2022,6,5,0.833333333333333,1.7676781172593,31.4464250443872,7.45567954092746,17.7896783002233,2.87861841833399,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1204.57984086354
"Sturnus vulgaris 702 PWRC","Sturnus vulgaris",33.25643,-111.75764,50.6399,-0.0243,0.107762,57.3488730993053,NA,2017,2027,2022,6,5,0.833333333333333,5.3475472880877,4.19496568335435,4.73632530171257,0.784465374004104,-0.242752845445217,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1200.42284726166
"Sturnus vulgaris 702 Priest_dwn_B1","Sturnus vulgaris",33.435767,-111.960297,4.4601,-0.0016,0.116888,41.9423489283316,NA,2013,2023,2019,7,4,0.571428571428571,3.5055726304977,3.4501870513375,3.47223549499187,0.984200704136505,-0.0159254351100504,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1186.14300954864
"Sturnus vulgaris 702 Q-15B","Sturnus vulgaris",33.50165,-112.266,-123.842,0.0621,0.1449,42.7141994651596,NA,2018,2028,2022,5,5,1,4.21150934809874,7.83524931701708,5.39863280661093,1.86043735615932,0.620811597804632,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1187.13569308719
"Sturnus vulgaris 702 Q-15C","Sturnus vulgaris",33.49738,-112.25745,75.686,-0.0367,0.142836,20.8993458775809,NA,2018,2028,2022,5,5,1,5.27664941434875,3.65639919576317,4.5565525786054,0.692939573703788,-0.366812478826589,"Animalia","Chordata","Passeriformes","Aves","Sturnidae","North","Terrestrial","Centroid",3.445,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9809229",43.6271988,-107.96940985,1187.35786811577
